CreditScore,Germany,Spain,Male,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
0.6929411764705883,0,0,1,0.34782608695652173,0.2,0.0,0.5,0,1,0.047344980171254436,0
0.9023529411764706,0,0,1,0.391304347826087,0.3,0.5547280172599163,0.25,0,0,0.6194242403514372,0
0.7482352941176471,1,0,1,0.532608695652174,0.6,0.452772438403178,0.5,1,0,0.7944653218961032,1
0.7623529411764706,0,0,1,0.358695652173913,0.7,0.5378438711908887,0.25,1,1,0.5852039036667779,0
0.731764705882353,1,0,0,0.6304347826086957,0.7,0.46601490668980383,0.25,1,0,0.6021006889859059,1
0.8141176470588235,0,1,1,0.30434782608695654,0.9,0.47407730365743317,0.25,0,0,0.08032427019255924,1
0.8870588235294118,0,0,1,0.30434782608695654,0.8,0.0,0.5,1,1,0.26308799210850325,0
0.7988235294117647,0,1,0,0.3804347826086957,0.8,0.47502446112682645,0.25,0,0,0.606073238353762,0
0.7517647058823529,0,0,1,0.29347826086956524,0.8,0.0,0.5,1,0,0.9612728938608092,0
0.9105882352941177,0,0,0,0.30434782608695654,0.1,0.2840357214357431,0.5,0,1,0.34381077728522597,0
0.6082352941176471,0,0,1,0.44565217391304346,0.2,0.0,0.5,0,1,0.379701626781167,0
0.6717647058823529,0,0,0,0.3804347826086957,0.8,0.0,0.5,0,0,0.42286154959426475,0
0.8788235294117647,1,0,1,0.6304347826086957,0.7,0.4635889017728274,0.25,1,1,0.953517602261845,1
0.9317647058823529,0,1,1,0.391304347826087,0.5,0.36724133691093463,0.25,0,1,0.33735603458690044,0
0.8094117647058824,0,0,1,0.2826086956521739,0.1,0.0,0.5,1,1,0.5221993346949845,0
0.84,1,0,1,0.45652173913043476,0.2,0.7080169083790155,0.25,0,1,0.23584161764482345,0
0.6611764705882353,0,1,0,0.3804347826086957,0.0,0.0,0.5,1,0,0.5995201419573376,0
0.8282352941176471,0,1,1,0.5217391304347826,0.8,0.6695850095949316,0.25,1,1,0.867524868935072,0
0.8211764705882353,0,0,1,0.391304347826087,0.2,0.3279233811624473,0.5,1,1,0.4662638315200651,0
0.7188235294117648,0,0,1,0.532608695652174,0.3,0.0,0.5,1,1,0.7146145695078135,0
1.0,1,0,0,0.5217391304347826,0.6,0.446248873397163,0.25,1,0,0.5588000108804091,0
0.8741176470588236,1,0,0,0.3695652173913043,0.1,0.5250613107497152,0.25,1,1,0.5427364568907791,0
0.7694117647058824,0,0,1,0.31521739130434784,0.1,0.0,0.25,1,0,0.9017611062175938,0
0.8952941176470588,1,0,1,0.391304347826087,0.8,0.4314066719280326,0.5,0,0,0.49723879617873634,0
0.8258823529411765,0,0,0,0.5,0.9,0.3923672356373857,0.25,0,1,0.54783699867115,0
0.5741176470588235,1,0,1,0.34782608695652173,0.3,0.45652153031535636,0.25,1,0,0.4628577534515298,0
0.8035294117647059,0,0,0,0.3804347826086957,0.6,0.7474375751525251,0.5,1,1,0.18988893982413738,0
0.7070588235294117,1,0,0,0.45652173913043476,0.9,0.5326312368499896,0.25,0,1,0.5165981240894658,0
0.711764705882353,0,0,1,0.5652173913043478,0.7,0.0,0.5,1,1,0.8697952042996816,0
0.7894117647058824,1,0,0,0.4782608695652174,0.0,0.3377667402729132,0.5,0,1,0.17337641895335265,0
0.7223529411764706,1,0,0,0.33695652173913043,0.7,0.48067077752564796,0.5,1,1,0.2308258790530524,0
0.6011764705882353,0,1,0,0.31521739130434784,0.9,0.0,0.5,0,1,0.7034113482666948,0
1.0,0,0,1,0.42391304347826086,0.4,0.5092559692263899,0.5,0,1,0.7587212279181698,0
0.9294117647058824,0,1,0,0.5,0.9,0.0,0.25,0,0,0.07340180990805253,1
0.9329411764705883,0,0,0,0.358695652173913,0.0,0.0,0.25,0,0,0.8777531035166921,0
0.7388235294117647,0,0,1,0.75,0.5,0.0,0.5,1,1,0.9098572106311197,0
0.7035294117647058,1,0,1,0.5760869565217391,1.0,0.6686896659914788,0.25,1,1,0.6844600356973422,0
0.7729411764705882,0,0,0,0.40217391304347827,0.6,0.3820100822608893,0.25,1,0,0.6111141278912087,0
0.7270588235294118,0,0,0,0.3804347826086957,1.0,0.0,0.5,1,0,0.9022326739485405,0
0.8011764705882353,0,1,1,0.7065217391304348,0.7,0.5369299543093373,0.5,0,1,0.9521348502703701,0
0.6070588235294118,0,1,0,0.358695652173913,0.3,0.0,0.5,1,1,0.2934389833057723,0
0.49529411764705883,1,0,1,0.30434782608695654,0.8,0.48778458217836573,0.75,1,1,0.4451036358967097,1
0.8235294117647058,0,0,0,0.2826086956521739,0.2,0.0,0.5,0,0,0.25026651002077677,0
0.8764705882352941,0,0,1,0.2717391304347826,0.5,0.6297104533557828,0.5,1,0,0.7302347068249766,0
0.8188235294117647,0,0,1,0.31521739130434784,0.8,0.0,0.5,1,0,0.9558663905762856,0
0.6823529411764706,1,0,0,0.45652173913043476,0.2,0.4915595810235144,0.25,0,0,0.517599861754802,1
0.5847058823529412,0,1,1,0.29347826086956524,0.9,0.29997502173093465,0.25,1,1,0.824156188272679,0
0.8470588235294118,0,0,0,0.4673913043478261,0.6,0.5493227549081781,0.5,1,0,0.8628212920805821,0
0.7752941176470588,1,0,1,0.391304347826087,0.4,0.5284174144171445,0.5,1,0,0.42162055293279027,0
0.9894117647058823,0,0,0,0.391304347826087,0.5,0.6218513261699202,0.25,0,0,0.6133379615073526,0
0.7552941176470588,0,1,1,0.3695652173913043,0.8,0.0,0.25,1,0,0.3604390525083743,0
0.8611764705882353,0,1,0,0.75,0.9,0.5478456611606728,0.25,0,1,0.5546820560453073,1
0.7058823529411765,0,1,1,0.391304347826087,0.4,0.0,0.5,1,0,0.7182038044630477,0
0.5458823529411765,1,0,1,0.358695652173913,0.8,0.6547866506277509,0.5,1,1,0.01855239757014864,0
0.8,0,0,0,0.5108695652173914,0.5,0.0,0.5,1,1,0.8992504618173642,0
0.8917647058823529,0,1,1,0.6086956521739131,0.1,0.0,0.5,1,1,0.05321890103067874,0
0.7411764705882353,1,0,0,0.33695652173913043,0.2,0.4478849958562857,0.5,1,1,0.6558645605074751,0
0.6788235294117647,0,0,0,0.42391304347826086,1.0,0.0,0.5,1,0,0.052768534096882036,0
0.8047058823529412,0,0,0,0.3695652173913043,0.6,0.0,0.5,1,1,0.6546657154309001,0
0.8329411764705882,0,1,0,0.44565217391304346,0.5,0.0,0.25,0,1,0.7850494678599914,0
0.8611764705882353,1,0,0,0.31521739130434784,0.1,0.6151255276594573,0.25,1,1,0.6926638441605404,0
0.7458823529411764,1,0,1,0.40217391304347827,0.3,0.44413558508954776,0.5,1,1,0.8351938532888836,0
0.7447058823529412,0,0,0,0.32608695652173914,0.6,0.0,0.5,0,0,0.20821927904489207,0
0.6576470588235294,0,0,1,0.3695652173913043,0.2,0.5475932877767223,0.5,1,0,0.04838681934440735,0
0.8164705882352942,0,1,0,0.40217391304347827,0.3,0.0,0.5,1,1,0.735088739336599,0
0.8070588235294117,1,0,0,0.6086956521739131,0.5,0.4449698281880105,0.25,1,1,0.40278449469700056,0
0.6505882352941177,0,1,0,0.5217391304347826,0.3,0.0,0.25,0,1,0.1536605276358391,1
0.5964705882352941,0,0,1,0.391304347826087,0.4,0.33297730564628847,0.25,0,0,0.7006984962634595,0
0.8611764705882353,1,0,1,0.5434782608695652,0.6,0.5792740789696725,0.25,0,0,0.45969778463670236,1
0.9623529411764706,0,0,0,0.33695652173913043,0.1,0.744510928720103,0.25,0,0,0.8912966627545196,0
0.7764705882352941,1,0,1,0.3804347826086957,0.8,0.23372609173708736,0.25,0,1,0.99340775213148,0
0.9094117647058824,0,1,0,0.44565217391304346,0.5,0.0,0.25,1,0,0.1413398143770206,1
0.7529411764705882,0,0,1,0.4782608695652174,0.3,0.5466310245725665,0.25,1,0,0.4619224182829274,0
0.5941176470588235,0,0,1,0.532608695652174,0.7,0.318859462023007,0.25,0,0,0.675925964816277,0
0.84,1,0,1,0.22826086956521738,0.6,0.3443729683235134,0.5,0,0,0.13665808834412174,0
0.5505882352941176,0,0,0,0.45652173913043476,0.5,0.0,0.5,1,0,0.6265502582897117,0
0.7188235294117648,0,1,1,0.5543478260869565,0.1,0.48973963891076255,0.25,1,1,0.7482703849664748,0
0.8294117647058824,0,0,1,0.2717391304347826,0.0,0.388780520409701,0.25,0,1,0.2994470092075462,0
0.76,1,0,1,0.5,0.1,0.6808603046758944,0.5,1,0,0.22521506808656006,0
0.7847058823529411,1,0,0,0.5217391304347826,0.1,0.3871449160892377,0.5,0,0,0.5666051543538037,1
0.6011764705882353,1,0,0,0.44565217391304346,0.8,0.613379121379521,0.25,1,1,0.19544444871127153,0
0.768235294117647,0,0,0,0.4673913043478261,0.6,0.0,0.5,1,1,0.03665432820274042,0
0.7941176470588235,0,0,0,0.6195652173913043,0.8,0.0,0.5,0,1,0.47733439777335623,0
0.6152941176470588,0,1,1,0.34782608695652173,0.4,0.0,0.5,1,0,0.8392716566142886,0
0.6670588235294118,1,0,0,0.532608695652174,0.5,0.5378917790884737,0.25,1,0,0.4697868639860858,1
0.8717647058823529,0,1,1,0.42391304347826086,0.7,0.5724937164726921,0.5,0,1,0.8711710560317067,0
0.5364705882352941,0,1,1,0.34782608695652173,0.9,0.5879130048379404,0.25,1,1,0.6770215060086259,0
0.7035294117647058,0,0,1,0.6956521739130435,0.1,0.0,0.5,1,0,0.9782132808193587,1
0.7847058823529411,0,0,1,0.4673913043478261,0.8,0.7581861623577923,0.25,1,0,0.4875585322008107,1
0.6447058823529411,0,0,0,0.34782608695652173,0.2,0.6873259577225159,0.25,1,0,0.9404542110783365,1
0.8529411764705882,0,0,1,0.44565217391304346,0.7,0.45428887083197805,0.25,1,1,0.58354319122399,0
0.8435294117647059,0,0,1,0.5760869565217391,0.6,0.0,0.5,0,1,0.4880927022856059,0
0.6988235294117647,0,0,1,0.41304347826086957,0.4,0.0,0.5,0,0,0.9344553355206155,0
0.7976470588235294,1,0,0,0.2717391304347826,1.0,0.3067704501058577,0.5,0,1,0.6575333232529543,0
0.6411764705882353,0,0,1,0.41304347826086957,0.1,0.35190833856088743,0.5,1,1,0.12151931912639916,0
0.7482352941176471,0,0,0,0.5217391304347826,0.1,0.6808878457384829,0.25,1,0,0.5525721767138444,1
0.7094117647058824,1,0,1,0.4782608695652174,0.6,0.4309414631255264,0.5,1,0,0.5424620465729512,1
0.5117647058823529,0,0,1,0.391304347826087,0.4,0.0,0.25,1,1,0.9851130402503134,0
0.6294117647058823,0,0,0,0.43478260869565216,0.8,0.0,0.25,1,1,0.13845405587250081,0
0.74,1,0,0,0.4891304347826087,0.7,0.5174148196983086,0.75,1,0,0.04608948296455946,1
0.8494117647058823,0,0,0,0.3804347826086957,0.2,0.6534282106332496,0.5,1,1,0.07534373292435795,0
0.66,0,0,1,0.30434782608695654,0.7,0.0,0.5,1,0,0.03898651589299758,0
0.7588235294117647,0,0,0,0.41304347826086957,0.5,0.4042689205007499,0.5,0,1,0.022002427291266148,0
0.5894117647058823,0,0,0,0.42391304347826086,0.9,0.4675271142956888,0.25,0,0,0.9101639721653534,0
0.5905882352941176,1,0,0,0.34782608695652173,0.1,0.6908814252033564,0.25,0,1,0.6138428304904264,0
0.7670588235294118,0,1,0,0.45652173913043476,0.4,0.0,0.5,1,1,0.19076722284757908,0
0.6752941176470588,0,0,0,0.358695652173913,0.3,0.5354706765603517,0.25,1,0,0.3158318252766304,0
0.6094117647058823,0,0,0,0.4891304347826087,0.9,0.4205916832607215,0.5,1,1,0.3671052531575187,0
0.8811764705882353,0,0,0,0.6521739130434783,0.6,0.0,0.25,1,0,0.08989678011893247,1
0.7988235294117647,0,0,0,0.4673913043478261,0.4,0.0,0.75,1,0,0.5757041964777875,1
0.6647058823529411,0,0,1,0.391304347826087,0.6,0.4232479410265738,0.25,1,0,0.7479060712682797,0
0.7564705882352941,0,0,0,0.4891304347826087,0.4,0.17993134184481038,0.25,1,0,0.30459765287174795,1
0.6058823529411764,0,0,1,0.7065217391304348,0.7,0.36713555691077604,0.25,1,1,0.7127684500937235,0
0.6129411764705882,0,0,1,0.2717391304347826,0.7,0.0,0.5,1,1,0.7894230323060147,0
0.8694117647058823,0,1,1,0.41304347826086957,0.0,0.5116278087250485,0.25,1,0,0.06398455581929881,0
0.6882352941176471,0,0,1,0.45652173913043476,0.2,0.0,0.5,1,1,0.093292357792653,0
0.8623529411764705,1,0,1,0.8043478260869565,0.3,0.4246566006142175,0.25,1,1,0.6729732037924625,0
0.6376470588235295,0,0,0,0.4673913043478261,0.8,0.5803885155124138,0.25,0,1,0.05175564601229006,0
0.9270588235294117,0,1,1,0.40217391304347827,0.8,0.5641384117352188,0.25,0,0,0.33007876096141214,0
0.5117647058823529,1,0,1,0.34782608695652173,0.2,0.22725186947417575,0.5,1,1,0.029536660578437745,0
0.6788235294117647,0,0,1,0.45652173913043476,0.9,0.0,0.25,1,0,0.3704034771707416,0
0.8270588235294117,0,0,0,0.5543478260869565,0.3,0.0,0.75,1,1,0.3864873319236803,1
0.8564705882352941,1,0,0,0.3804347826086957,0.8,0.5017373787102165,0.5,1,0,0.2718053198800275,1
0.8564705882352941,1,0,1,0.34782608695652173,0.5,0.24641678220826632,0.25,1,1,0.7806540025904973,0
0.8447058823529412,0,0,1,0.3804347826086957,0.8,0.0,0.5,1,0,0.47412207699009484,0
0.7305882352941176,0,0,0,0.43478260869565216,0.6,0.0,0.25,1,0,0.7758054202838026,0
0.6152941176470588,0,0,0,0.43478260869565216,0.2,0.4103953521527406,0.25,1,0,0.6435346969046036,1
0.7729411764705882,1,0,1,0.2717391304347826,0.2,0.6846227884795775,0.25,1,0,0.11373177631478942,0
0.8552941176470589,1,0,1,0.43478260869565216,0.1,0.3708742461929463,0.5,1,0,0.3593400611863006,1
0.7564705882352941,0,0,1,0.391304347826087,0.7,0.6419524357479167,0.5,0,1,0.42148994802204565,0
0.7588235294117647,0,0,0,0.5217391304347826,0.7,0.36115197210150146,0.25,1,1,0.7457236892107143,0
0.668235294117647,0,0,1,0.30434782608695654,0.5,0.5783449367828987,0.5,1,0,0.9274804232639146,0
0.7047058823529412,0,0,1,0.6304347826086957,0.4,0.0,0.25,0,0,0.8820689157912337,1
0.7905882352941176,0,0,0,0.4891304347826087,0.9,0.0,0.25,1,1,0.4601557518562698,1
0.8058823529411765,0,0,1,0.358695652173913,0.6,0.6971464788751481,0.25,1,1,0.219670959628082,0
0.6070588235294118,0,0,0,0.5,0.1,0.41828823806510446,0.25,1,0,0.5789680191975218,1
0.8058823529411765,0,1,1,0.33695652173913043,1.0,0.5389188494818753,0.25,1,1,0.6289100470177679,0
0.9482352941176471,0,1,1,0.2717391304347826,0.7,0.0,0.5,1,0,0.0923129709677084,0
0.7105882352941176,0,0,1,0.391304347826087,0.6,0.46325522047617024,0.5,1,1,0.3981818716383736,0
0.7623529411764706,0,1,0,0.5760869565217391,0.6,0.4432134577030858,0.25,1,1,0.6077343008097104,0
0.6411764705882353,0,1,0,0.34782608695652173,0.4,0.0,0.25,1,0,0.4737138116393176,0
0.8894117647058823,1,0,1,0.29347826086956524,0.1,0.5257074695148137,0.25,1,0,0.46652899149008,0
0.6694117647058824,0,0,1,0.3804347826086957,1.0,0.4963191230351734,0.25,1,1,0.9690053346005809,0
0.7011764705882353,0,0,1,0.5108695652173914,0.6,0.0,0.25,1,0,0.3741923196312181,0
0.5588235294117647,0,0,1,0.42391304347826086,0.6,0.0,0.25,1,1,0.28501021638413604,1
0.76,0,0,0,0.4891304347826087,0.3,0.18786412443394845,0.25,1,1,0.28619296085532814,0
0.9223529411764706,0,1,1,0.3804347826086957,0.3,0.0,0.5,0,0,0.4074335195003332,0
0.6494117647058824,0,1,1,0.4891304347826087,0.9,0.0,0.5,1,0,0.1337678296703956,0
0.8576470588235294,0,0,1,0.4782608695652174,0.5,0.0,0.5,0,1,0.046004429766559225,0
0.7164705882352941,0,1,1,0.6630434782608695,0.1,0.0,0.25,1,0,0.11224347035448531,1
0.6529411764705882,0,0,1,0.5543478260869565,0.5,0.0,0.75,1,0,0.9456500064402422,1
0.6729411764705883,1,0,0,0.20652173913043478,0.1,0.5526430272944683,0.25,1,1,0.08081213853640896,0
0.9235294117647059,0,0,0,0.3695652173913043,0.9,0.2802033287698603,0.25,1,1,0.34301469735262047,0
0.84,1,0,0,0.391304347826087,0.1,0.4049812017301527,0.5,1,1,0.002238734176405033,0
0.8682352941176471,0,1,1,0.3804347826086957,0.3,0.0,0.25,1,1,0.07825659244787603,0
0.7517647058823529,1,0,1,0.41304347826086957,0.5,0.518819493603957,0.25,1,1,0.7480262257860895,0
0.611764705882353,1,0,1,0.6630434782608695,0.8,0.5332933781998899,0.5,1,1,0.4515370277922449,0
0.8988235294117647,0,0,0,0.2608695652173913,0.7,0.4234150208158221,0.25,0,0,0.5784036479771639,0
0.7776470588235294,0,1,1,0.42391304347826086,0.6,0.5286169376578356,0.25,0,0,0.1940706470563293,0
0.6635294117647059,1,0,1,0.44565217391304346,0.9,0.412608760792081,0.5,1,1,0.17169750582621907,0
0.8329411764705882,1,0,0,0.45652173913043476,0.8,0.7668074316548205,0.5,1,0,0.004116954797500386,0
0.6023529411764705,0,1,1,0.391304347826087,0.1,0.0,0.25,0,1,0.6774367716226131,1
0.6964705882352941,0,1,1,0.40217391304347827,0.9,0.0,0.75,1,1,0.05328645357065425,0
0.7282352941176471,0,0,0,0.41304347826086957,0.3,0.0,0.5,0,1,0.5823586466851154,0
0.9117647058823529,0,0,1,0.5652173913043478,0.8,0.4381165675673338,0.25,1,1,0.48413480346861043,1
1.0,1,0,0,0.4782608695652174,0.5,0.5125799084401161,0.25,0,1,0.8555131672950903,0
0.6788235294117647,0,0,0,0.40217391304347827,0.4,0.0,0.25,1,1,0.3994219682660068,0
0.851764705882353,0,0,0,0.40217391304347827,1.0,0.2734120455042125,0.25,1,0,0.7893437793261027,0
0.8352941176470589,0,1,1,0.3804347826086957,0.1,0.42454894734352105,0.25,1,1,0.6397831058447797,0
0.8188235294117647,0,0,0,0.33695652173913043,0.8,0.0,0.5,0,0,0.9554064732833953,0
0.4423529411764706,0,0,0,0.5,0.6,0.0,0.25,1,0,0.7866980298459222,1
0.7941176470588235,1,0,0,0.31521739130434784,0.8,0.48356852776360315,0.25,1,0,0.6673126909571799,0
0.8764705882352941,0,0,1,0.391304347826087,0.8,0.2679429325269076,0.25,1,0,0.6539725893693603,0
0.82,0,1,0,0.2717391304347826,0.5,0.33053998139244506,0.5,1,1,0.6418935351969234,0
0.7047058823529412,0,1,0,0.42391304347826086,0.4,0.0,0.25,1,0,0.97140252473493,1
0.8411764705882353,0,0,0,0.41304347826086957,0.5,0.4726636619672952,0.25,1,1,0.02842191866414177,1
0.7752941176470588,0,0,1,0.7282608695652174,0.4,0.5818373109177515,0.25,1,1,0.655240637047953,0
0.8047058823529412,0,0,0,0.5217391304347826,0.3,0.2921878759619095,0.25,0,0,0.10614569107798452,1
0.7470588235294118,0,0,0,0.5217391304347826,0.8,0.5213125775489164,0.5,1,1,0.21625963136213922,0
0.928235294117647,1,0,1,0.358695652173913,0.8,0.6042595222626047,0.25,1,0,0.021947825238228955,0
0.6717647058823529,1,0,0,0.717391304347826,0.9,0.44471047986056805,0.25,0,1,0.9463950844551754,0
0.8164705882352942,0,1,1,0.42391304347826086,0.0,0.42663832155916376,0.25,1,1,0.5114402301526537,0
0.7823529411764706,0,1,0,0.45652173913043476,0.2,0.6232475105729183,0.5,0,1,0.7839041747969724,1
0.8305882352941176,0,0,0,0.4782608695652174,0.4,0.51656826084248,0.25,0,0,0.34934058520600375,0
0.9494117647058824,0,1,0,0.4673913043478261,0.0,0.0,0.5,0,1,0.42763227897368944,0
0.9070588235294118,0,1,0,0.7282608695652174,0.8,0.0,0.5,1,1,0.2561086296844761,0
0.6247058823529412,0,1,1,0.29347826086956524,0.8,0.5284067726462166,0.25,0,0,0.0361159579600193,0
0.74,0,0,0,0.40217391304347827,0.6,0.5145567269962079,0.25,1,1,0.11986115677949491,0
1.0,1,0,0,0.33695652173913043,0.1,0.43373148037914516,0.25,1,1,0.6608913995166218,0
0.8058823529411765,0,1,1,0.3804347826086957,0.4,0.5498188926029688,0.25,1,0,0.5682195650556461,0
0.7552941176470588,0,1,1,0.34782608695652173,0.7,0.40029718839230705,0.25,1,1,0.19885042677604675,0
0.6223529411764706,0,1,1,0.6847826086956522,0.4,0.3831599913733899,0.75,1,0,0.5436852425651204,1
0.8035294117647059,1,0,0,0.4673913043478261,0.4,0.46189287451331335,0.25,1,1,0.5867680124772692,1
0.78,0,0,0,0.45652173913043476,0.5,0.4967198833598136,0.25,1,1,0.39003716539741895,0
0.6623529411764706,0,0,0,0.3695652173913043,0.6,0.5572395549125144,0.25,1,1,0.7621176056219714,0
0.7494117647058823,0,1,0,0.3695652173913043,0.9,0.0,0.5,0,0,0.13029029891523922,0
0.64,0,0,1,0.40217391304347827,0.3,0.33677701571980884,0.25,0,0,0.3998754853182479,0
0.7635294117647059,1,0,1,0.7608695652173914,0.9,0.4657457137278327,0.5,0,1,0.5356490904057992,0
0.7505882352941177,0,0,0,0.5217391304347826,1.0,0.5513514670438504,0.25,1,1,0.23840466401536697,0
0.8505882352941176,0,0,1,0.2717391304347826,0.3,0.0,0.5,1,1,0.6725726387312163,0
0.7470588235294118,1,0,1,0.4673913043478261,0.5,0.3148399814442589,0.5,0,0,0.7663553649617225,0
0.8823529411764706,0,1,0,0.41304347826086957,0.7,0.387637107958853,0.5,0,1,0.899449019283125,0
0.8588235294117647,0,0,1,0.3695652173913043,0.5,0.4880601920883495,0.5,1,0,0.6944410109820129,0
0.8823529411764706,0,1,0,0.391304347826087,0.8,0.4501432035612547,0.25,0,1,0.04928090296195137,0
0.6894117647058824,0,0,0,0.4673913043478261,0.8,0.5283350702271189,0.25,1,0,0.33524675527799846,1
0.611764705882353,0,0,0,0.41304347826086957,0.4,0.0,0.5,1,0,0.2819537514610549,0
0.7670588235294118,0,0,0,0.5217391304347826,0.8,0.5312804095080994,0.25,1,0,0.38883647025128143,0
0.6470588235294118,0,0,0,0.5,0.7,0.0,0.5,1,0,0.6529763019089517,0
0.6988235294117647,0,0,1,0.29347826086956524,0.0,0.7853459546065097,0.25,0,0,0.7595910106219993,0
0.8811764705882353,1,0,0,0.4782608695652174,0.0,0.284967454315814,0.5,0,0,0.7554474048224212,0
0.7858823529411765,0,0,1,0.34782608695652173,0.7,0.0,0.5,1,1,0.0038869961510552796,0
0.7223529411764706,1,0,0,0.3804347826086957,0.6,0.5105669796051456,0.25,0,0,0.3472842578880966,1
0.9094117647058824,0,0,1,0.2717391304347826,0.1,0.4963480590864602,0.5,0,1,0.05862005411403468,0
0.648235294117647,1,0,1,0.33695652173913043,0.9,0.32799699670890287,0.5,1,1,0.45784346491428074,0
0.6658823529411765,0,0,1,0.391304347826087,0.1,0.566448752160688,0.25,1,0,0.3980968184403733,0
0.6694117647058824,0,1,1,0.3695652173913043,0.0,0.6051830047809452,0.25,1,0,0.5115182830874441,1
0.7752941176470588,0,1,1,0.33695652173913043,0.7,0.59634124755593,0.5,1,1,0.5226872030388342,0
0.8494117647058823,0,0,0,0.532608695652174,0.3,0.6703823851349366,0.25,1,0,0.703854314922241,1
0.7705882352941177,0,0,1,0.40217391304347827,0.5,0.3712543208280302,0.5,1,0,0.331083098724512,0
0.7235294117647059,0,0,0,0.3804347826086957,0.2,0.38836493334803784,0.5,1,1,0.6991067864151692,0
0.8847058823529412,1,0,0,0.45652173913043476,0.3,0.2592529899290983,0.5,0,1,0.7007227471752937,0
0.7776470588235294,0,1,0,0.30434782608695654,0.7,0.3800646310221015,0.25,0,0,0.5115049825873452,0
0.9858823529411764,0,1,1,0.4673913043478261,0.9,0.49066088944718556,0.5,1,0,0.7288565550064682,0
0.7176470588235294,0,1,1,0.31521739130434784,0.9,0.0,0.75,0,1,0.41957697609430117,0
0.9541176470588235,0,1,1,0.4782608695652174,0.3,0.0,0.5,0,1,0.39221339722373555,0
0.6905882352941176,0,1,1,0.6739130434782609,0.7,0.48340850263148677,0.25,0,1,0.03388587410886649,0
0.9541176470588235,1,0,0,0.30434782608695654,0.4,0.668553594808155,0.5,1,1,0.049518961912967924,0
0.8929411764705882,0,0,0,0.41304347826086957,0.1,0.41487478043376097,0.25,0,0,0.4578267642863372,0
0.7623529411764706,1,0,0,0.45652173913043476,0.8,0.4861757217840917,0.5,1,0,0.020135857108227267,0
0.9270588235294117,0,0,0,0.4673913043478261,1.0,0.0,0.5,1,1,0.5805793797846799,0
0.8529411764705882,1,0,1,0.42391304347826086,0.1,0.20279540589567663,0.5,1,1,0.9201522977263945,0
0.76,0,0,0,0.45652173913043476,0.3,0.6981316597507777,0.5,0,0,0.3356350198767473,1
0.7070588235294117,1,0,0,0.2826086956521739,0.7,0.42054800018605165,0.5,1,0,0.25036236362487224,0
0.6129411764705882,1,0,1,0.5652173913043478,0.5,0.4643212309826671,0.75,0,0,0.2689756134830669,1
0.66,0,1,0,0.358695652173913,0.6,0.0,0.5,1,0,0.2263158594763163,0
0.6635294117647059,0,0,1,0.45652173913043476,0.7,0.3978685130683936,0.25,1,1,0.18361390388278598,0
0.5223529411764706,0,0,1,0.4891304347826087,0.6,0.0,0.25,1,0,0.6500736927708481,1
0.7647058823529411,0,1,1,0.7717391304347826,0.0,0.0,0.25,1,1,0.8769368228245381,0
0.851764705882353,0,0,1,0.43478260869565216,1.0,0.0,0.25,1,0,0.6392602861867606,1
0.8458823529411764,0,1,1,0.3804347826086957,0.3,0.49009890828583036,0.25,1,1,0.6911844885367691,0
0.6447058823529411,0,0,0,0.31521739130434784,0.4,0.0,0.5,0,1,0.24337505090191391,0
0.7470588235294118,0,1,1,0.2608695652173913,0.4,0.0,0.5,1,1,0.3533571362283222,0
0.5835294117647059,0,1,0,0.4673913043478261,0.3,0.0,0.5,0,1,0.9975651584499576,0
0.7952941176470588,0,0,0,0.40217391304347827,0.5,0.35725537009867236,0.25,1,1,0.8479477828366345,1
0.6364705882352941,1,0,1,0.43478260869565216,0.7,0.3814700622073289,0.5,1,0,0.24532632426979253,0
0.9152941176470588,1,0,1,0.44565217391304346,0.7,0.5568249244145302,0.25,1,0,0.31669785783945475,0
1.0,1,0,0,0.4891304347826087,0.5,0.4141516581493307,0.25,1,0,0.30042684604941144,1
0.7447058823529412,0,0,1,0.33695652173913043,0.1,0.0,0.25,1,0,0.243042688405084,0
0.7352941176470589,0,0,1,0.532608695652174,0.6,0.6912563583086663,0.25,1,0,0.8279357803853424,1
0.5705882352941176,0,1,1,0.34782608695652173,0.6,0.40748819570527617,0.5,1,1,0.9700870752740303,0
0.6435294117647059,0,0,0,0.5217391304347826,0.1,0.7149545857443553,0.5,0,1,0.3463285219524254,0
0.7552941176470588,0,0,1,0.34782608695652173,0.3,0.0,0.5,1,1,0.4435108260070578,0
0.8447058823529412,0,0,0,0.2717391304347826,0.4,0.43321154816284174,0.25,1,0,0.3151667002679301,0
0.6847058823529412,0,0,0,0.34782608695652173,0.4,0.0,0.5,1,0,0.2983552681580827,0
0.7388235294117647,0,0,1,0.358695652173913,0.6,0.0,0.5,0,0,0.9211857865855756,0
0.8670588235294118,1,0,1,0.3804347826086957,0.0,0.531601496049651,0.25,0,1,0.320262991888495,0
0.9741176470588235,0,1,1,0.3695652173913043,0.9,0.0,0.5,1,1,0.4092852891268711,0
0.7164705882352941,0,1,1,0.5760869565217391,1.0,0.0,0.25,1,1,0.7732436239602609,0
0.8588235294117647,0,0,1,0.42391304347826086,0.1,0.4644818141102629,0.25,0,0,0.7284253887946187,0
0.7423529411764705,0,0,0,0.2391304347826087,0.3,0.0,0.5,0,0,0.15391463719035836,0
